,TOK,SHOT,GROUP,CONFIG,IP,BT,NEL,RGEO,AMIN,KAREA,EPSILON,DELTA,DELTAU,DELTAL,MEFF,POHM,PNBI,PECRH,PICRH,PLTH,PRAD,TAUTH,TAU98Y2,HIPB98Y2,TAU20,H20,IPN,qCYL,GWF,HIGHZ,COAT,PFIN,PRFN,PLH,SELDB5,STD3,DB2P8,AUXHEAT,PHASE,HYBRID,ITB,ITBTYPE,ELMTYPE
11828,MAST,12877,ST,DN,0.7394799999999999,0.502552,4.13145,0.812979,0.564945,1.513513866,0.6949072485267147,0.445919,0.447635,0.444203,2.0,0.40062,1.634234,0.0,0.0,1.98736558,0.3241,0.041408939,0.03618798110886405,1.144273256,0.03395150946909227,1.219649424945203,2.6045893328127963,2.0190356747972698,0.5601937767949497,0,0,5.539703833687084,0.0,0.2950038574376811,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11829,MAST,12884,ST,DN,0.7384649999999999,0.506562,3.5021899999999997,0.807463,0.569544,1.49109729,0.705349966500013,0.442797,0.446871,0.438722,2.0,0.330974,1.5478109999999998,0.0,0.0,1.9109237,0.202697,0.035666573,0.03417716559513684,1.043579026,0.032878564024479716,1.0847971636913483,2.559587777017914,2.0545211088152477,0.4832971364270266,0,0,5.927447517541934,0.0,0.26112605728171256,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11830,MAST,12885,ST,DN,0.736842,0.503988,4.52904,0.811194,0.562366,1.528158307,0.6932571000278602,0.442512,0.445875,0.439149,2.0,0.686087,1.5562159999999998,0.0,0.0,2.0649656999999997,0.30203199999999997,0.038975514,0.03655708939692037,1.066154742,0.0338084333189211,1.1528340764074128,2.5997711549191616,2.03749971279154,0.6106885369712587,0,0,4.931430324997369,0.0,0.3155709190722126,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11831,MAST,12886,ST,DN,0.7347699999999999,0.504043,4.65031,0.810772,0.563501,1.517164918,0.695017834853695,0.443473,0.447057,0.439889,2.0,0.537095,1.557756,0.0,0.0,2.066966756,0.37274199999999996,0.040146461,0.036644111112481906,1.095577424,0.033721285897034985,1.1905376658109579,2.5869565668496146,2.038025473517046,0.6313493586404612,0,0,4.827964628873169,0.0,0.32265273665925237,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11832,MAST,12887,ST,DN,0.736699,0.503109,4.42513,0.812065,0.558483,1.506231455,0.6877318933829187,0.399687,0.440242,0.359132,2.0,0.455916,1.5907909999999998,0.0,0.0,2.0182562699999997,0.30871499999999996,0.038939109,0.03626683326993488,1.073683723,0.03333200166321467,1.168219940507604,2.621911546035515,1.9754354642252814,0.5885803270060136,0,0,5.169539695349676,0.0,0.3077239161991571,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11834,MAST,13015,ST,DN,0.733806,0.50202,4.56001,0.813446,0.564622,1.514294062,0.6941112255761291,0.443519,0.446674,0.440364,2.0,0.42700899999999997,1.6194,0.0,0.0,1.9071248,0.344304,0.043709305,0.038519935403318224,1.134719069,0.03547566021934204,1.2320927850179604,2.588823504773379,2.0300505332237497,0.622371936239637,0,0,5.085752453358428,0.0,0.3184189586204914,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11835,MAST,13018,ST,DN,0.734965,0.502088,4.54739,0.812974,0.561621,1.528188767,0.6908228307424347,0.442741,0.445626,0.439855,2.0,0.536947,1.707765,0.0,0.0,2.2311064,0.348182,0.037951036,0.03469143322929559,1.093959885,0.03210760685894169,1.1819951629135812,2.6064144677483063,2.0252106926795914,0.6131010983130898,0,0,5.4054724355123875,0.0,0.31593260725565425,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11836,MAST,13019,ST,DN,0.746714,0.502257,4.25343,0.813832,0.564511,1.521164253,0.6936456172772759,0.437149,0.441681,0.432616,2.0,0.480039,1.7322769999999998,0.0,0.0,1.9940698999999997,0.320376,0.039413012,0.03704907243359163,1.063805622,0.03453840903042536,1.1411357125709098,2.6336368284128504,2.003216437947886,0.5702688985502798,0,0,5.740827835315655,0.0,0.3017468995226804,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11837,MAST,13023,ST,DN,0.753431,0.499375,3.54684,0.81777,0.559328,1.549781284,0.683967374689705,0.42622,0.43102,0.42142,2.0,0.42141799999999996,1.666453,0.0,0.0,1.8972841,0.24875399999999998,0.035918764,0.036432171365176146,0.98590786,0.0349813727259646,1.0267968693332503,2.6974296565139744,1.9648331395796472,0.4626804042680005,0,0,6.420767175478124,0.0,0.25954110380523293,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11838,MAST,13026,ST,DN,0.750336,0.498896,3.32627,0.819122,0.566076,1.549943916,0.6910765429325546,0.427651,0.432914,0.422387,2.0,0.395432,1.6586299999999998,0.0,0.0,1.5457878999999999,0.213563,0.039436976,0.04109404542121612,0.959676162,0.03961969018798834,0.9953882984162321,2.656874370469747,2.0157706647967046,0.44627347302675335,0,0,6.6355219646626065,0.0,0.24996224996812824,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11839,MAST,13292,ST,DN,0.741084,0.461861,3.35874,0.816188,0.575679,1.474591892,0.7053264689017726,0.44498,0.449608,0.440353,2.0,0.23065,1.498629,0.0,0.0,1.5091046000000001,0.18181999999999998,0.042728781,0.03961488897129771,1.078604084,0.03786782514237688,1.1283663859581772,2.7872489347566978,1.8657621127521087,0.47186698983458286,0,0,6.234719773116262,0.0,0.2403683011483529,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11840,MAST,13300,ST,DN,0.746502,0.459206,3.29948,0.820887,0.573402,1.491771975,0.6985151427663003,0.436368,0.440754,0.431983,2.0,0.491208,1.470821,0.0,0.0,1.8515168,0.212785,0.032975828,0.03486331393712262,0.945860405,0.033522855627192705,0.9836819502110383,2.835072819088836,1.8377399463531015,0.4565441729826075,0,0,6.220797264609715,0.0,0.23643609290525197,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11841,MAST,14229,ST,DN,0.733638,0.501154,4.2280299999999995,0.811677,0.568772,1.496077083,0.700736869469013,0.434261,0.435788,0.432733,2.0,0.5554089999999999,1.6131469999999999,0.0,0.0,2.0668763,0.251512,0.032360911,0.0350224365191782,0.92400513,0.03258359865017413,0.9931656520642499,2.573785849116975,2.0366037290659347,0.5857098550833861,0,0,5.355126836679099,0.0,0.3012341349136688,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11842,MAST,14495,ST,DN,0.727453,0.482648,4.32372,0.842174,0.575655,1.490206233,0.683534518994887,0.441572,0.443421,0.439723,2.0,0.444413,1.577213,0.0,0.0,2.0098706,0.37409499999999996,0.03921138,0.03756692406577866,1.043774039,0.03461896502064405,1.1326560449342546,2.6182562394196887,1.945201896859801,0.6187668769328927,0,0,5.045317097276959,0.0,0.3126092908711819,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11843,MAST,14507,ST,SN,0.6251399999999999,0.464683,4.52544,0.853783,0.506914,1.425057311,0.5937269774638286,0.269205,0.13077,0.40764,2.0,0.550831,1.5395429999999999,0.0,0.0,2.0458866,0.212425,0.025436571,0.029853908767905626,0.852034865,0.026550882600993454,0.9580310900492717,2.6539101665063747,1.594053522705643,0.5843889118361306,0,0,5.464156627447877,0.0,0.2817530874328301,1,1.0,0.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
11844,MAST,14508,ST,SN,0.620234,0.462804,4.54298,0.857434,0.50847,1.426522783,0.5930135730563518,0.279751,0.13754,0.421961,2.0,0.628305,1.526719,0.0,0.0,2.1388517,0.293001,0.026161561,0.029015068300453084,0.901654309,0.025849276879778862,1.0120809615554633,2.635682733022916,1.6047974249595807,0.5949299005793148,0,0,5.380023336931522,0.0,0.283775534860553,1,1.0,0.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
11845,MAST,14639,ST,SN,0.628056,0.457857,2.90121,0.866278,0.514603,1.406519465,0.5940390959945884,0.294916,0.153092,0.436739,2.0,0.21395,1.614536,0.0,0.0,1.8072343999999998,0.15164999999999998,0.029045762,0.0276725187904384,1.049624795,0.026537067200534246,1.0945354955959583,2.6656074705426938,1.567236663163474,0.3843043469844112,0,0,7.969776159533082,0.0,0.20258235208635889,1,1.0,0.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
11846,MAST,14650,ST,DN,0.7342599999999999,0.490589,3.87216,0.828532,0.570629,1.505309375,0.688722946126402,0.431105,0.431695,0.430515,2.0,0.37684999999999996,1.7213129999999999,0.0,0.0,1.8880081999999998,0.31376899999999996,0.036767478,0.03716049357687031,0.989423834,0.03490805717175337,1.053266236476524,2.6228788102119136,1.9763419940434264,0.539462145730347,0,0,6.076499778214015,0.0,0.2832737699047399,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11847,MAST,14653,ST,DN,0.7290289999999999,0.491038,4.25288,0.827826,0.572237,1.490718543,0.6912527511820117,0.439306,0.439473,0.439139,2.0,0.466699,1.763669,0.0,0.0,1.9697908999999998,0.36224599999999996,0.038203141,0.036994749636597886,1.032663868,0.034264146603282385,1.1149596527917107,2.5945005494870688,1.9858606202463753,0.6001227178629355,0,0,5.7707459656486,0.0,0.30562235982983066,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11848,MAST,14657,ST,DN,0.724579,0.49055,4.55295,0.828609,0.571853,1.49285312,0.690136119689745,0.436675,0.437783,0.435568,2.0,0.42012299999999997,1.766794,0.0,0.0,2.0738212,0.39721,0.036239431,0.036576859152801545,0.990774815,0.03349172595276286,1.082041309280762,2.582962250889467,1.9943610464085288,0.6455439543955118,0,0,5.483438675816052,0.0,0.32220548171573443,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,UNKNOWN
11849,MAST,14658,ST,DN,0.736282,0.489578,4.1388,0.829895,0.568304,1.513457732,0.6847902445490092,0.429201,0.428849,0.429553,2.0,0.445768,1.728111,0.0,0.0,1.865211,0.29073899999999997,0.037928578,0.0387568464553859,0.978629094,0.03600747536644575,1.0533528833666705,2.646315232643855,1.9581965852485215,0.5703501438650718,0,0,5.8137388183267245,0.0,0.29724606729020114,1,1.0,0.0,NB,HGELM,UNKNOWN,UNKNOWN,,UNKNOWN
11850,NSTX,108420,ST,SN(L),0.7939999999999999,0.4434,4.49,0.87,0.605,1.770652717,0.6954022988505747,0.5091,0.3162,0.5091,2.0,0.12419999999999999,4.978,0.0,0.0,4.092,0.33499999999999996,0.03985,0.030822210109228358,1.29289885,0.028797118227590675,1.3838190226207945,2.9598482052658452,2.080032293002713,0.6502591328873573,0,0,15.223088741045325,0.0,0.3270032832810101,1,1.0,0.0,NB,HSELMH,UNKNOWN,UNKNOWN,,TYPE-III
11851,NSTX,108587,ST,SN(L),0.9985999999999999,0.4433,3.839,0.8636,0.651,1.533675138,0.75382121352478,0.7124,0.71,0.7124,2.0,0.6696,1.5819999999999999,0.0,0.0,1.8719999999999999,0.33899999999999997,0.09199,0.05665428835984708,1.623707625,0.05555838844242033,1.6557355707920993,3.460292742290661,1.6705477538796514,0.5118449234246353,0,0,5.129850510674955,0.0,0.30839105285971574,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
11852,NSTX,108729,ST,SN(L),0.8061999999999999,0.4936,6.319,0.8778,0.5925,1.808375552,0.6749829118250171,0.5023,0.317,0.5023,2.0,0.1726,4.137,0.0,0.0,3.5709999999999997,0.283,0.04989,0.04082584109696603,1.222020139,0.036311731261408124,1.3739361431390293,2.75663514077235,2.213971986550495,0.8644346037910773,0,0,9.01753233264717,0.0,0.45877295998400375,1,1.0,0.0,NB,HSELMH,UNKNOWN,UNKNOWN,,TYPE-III
11853,NSTX,108730,ST,SN(L),0.8080999999999999,0.4932,6.447,0.8776,0.5883,1.813023614,0.6703509571558797,0.4881,0.2811,0.4881,2.0,0.2011,4.152,0.0,0.0,3.8339999999999996,0.296,0.0421,0.03917861143925923,1.074565904,0.03471962291526094,1.2125707730971649,2.7851153729131966,2.1818882743802788,0.8674413744782713,0,0,8.979080944263458,0.0,0.4624081268197747,1,1.0,0.0,NB,HSELMH,UNKNOWN,UNKNOWN,,TYPE-III
11854,NSTX,108731,ST,SN(L),0.8056,0.4936,6.264,0.8783,0.5932,1.801443945,0.6753956506888307,0.4979,0.28,0.4979,2.0,0.05205,4.129,0.0,0.0,3.639,0.297,0.04953,0.04006502688391064,1.236240279,0.035649467818642706,1.389361553781696,2.7513330440836232,2.2110871092633695,0.8595763320123647,0,0,9.046253258336838,0.0,0.45643205889629496,1,1.0,0.0,NB,HSELMH,UNKNOWN,UNKNOWN,,TYPE-III
11856,NSTX,109079,ST,SN(L),0.8067,0.4934,5.133,0.8864,0.6002,1.797531079,0.6771209386281588,0.5004,0.3088,0.5004,2.0,0.07957,4.234999999999999,0.0,0.0,3.304,0.301,0.05327,0.04022845125389312,1.324187194,0.03686816255734436,1.4448780819262252,2.724061578176819,2.234064642988702,0.7201136814886724,0,0,10.623962946971941,0.0,0.39862714329280163,1,1.0,0.0,NB,HSELMH,UNKNOWN,UNKNOWN,,TYPE-III
11857,NSTX,112063,ST,DN,1.02528,0.438742,5.46119,0.839632,0.617495,1.723993418,0.7354352859347905,0.740687,0.731242,0.740687,2.0,0.41095,4.06524,0.0,0.0,3.99496,0.5507529999999999,0.0297616,0.04056392481940374,0.733696515,0.03887763152383289,0.7655198846605521,3.784424363420835,1.675136652976271,0.6380600653242599,0,0,10.923126682826112,0.0,0.37216816375402606,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
11858,NSTX,112064,ST,DN,1.0279099999999999,0.438921,5.56375,0.839806,0.609972,1.778169425,0.7263248893196761,0.747761,0.743473,0.747761,2.0,0.14585099999999998,6.00665,0.0,0.0,5.4288099999999995,0.38243,0.0346345,0.03373885049131805,1.026546351,0.03259664386687842,1.0625173604204161,3.8393599599553148,1.681958352792465,0.6326772064156129,0,0,16.08933160892834,0.0,0.3733312325209812,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11859,NSTX,112065,ST,DN,1.02395,0.439496,6.210459999999999,0.834139,0.599902,1.824665462,0.719187089921464,0.744293,0.742777,0.744293,2.0,0.186692,6.00629,0.0,0.0,5.40308,0.45088799999999996,0.0321156,0.03532837013280968,0.909059973,0.033622272528175665,0.9551882601952898,3.883680672436304,1.6894744372389001,0.6857337281111128,0,0,15.090968670415135,0.0,0.39800559733285656,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11860,NSTX,112066,ST,DN,1.0264199999999999,0.438881,5.3003,0.833068,0.605711,1.787743428,0.7270847037696803,0.727971,0.723887,0.727971,2.0,0.21767399999999998,6.06164,0.0,0.0,5.21183,0.5062369999999999,0.0258038,0.03359805551130099,0.768014405,0.032630295842185617,0.790792707635826,3.861116140822738,1.6832450169274094,0.5951907046135417,0,0,17.118579979330004,0.0,0.35409712764254897,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11861,NSTX,112067,ST,DN,1.02805,0.438851,4.84812,0.83181,0.599537,1.833934598,0.7207619528498094,0.743508,0.739437,0.743508,2.0,0.153941,5.94157,0.0,0.0,5.15255,0.45538999999999996,0.0303421,0.033086344876684416,0.917057726,0.03281983720798148,0.9245048903722498,3.9073395623335587,1.6914709627436126,0.5325261967508059,0,0,18.200397236723227,0.0,0.32645276488864766,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11862,NSTX,112073,ST,SN(L),0.815417,0.438702,5.1711,0.856354,0.611704,1.874624988,0.7143120718768173,0.790296,0.790296,0.618321,2.0,0.18517,4.69738,0.0,0.0,3.97767,0.37590799999999996,0.0338405,0.035084971681699384,0.964529481,0.0340018422794052,0.9952548959530079,3.0385670688024042,2.20345187196757,0.7454794710215877,0,0,13.034948448525036,0.0,0.36036813022697683,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11864,NSTX,112074,ST,DN,0.817255,0.387969,5.49512,0.859069,0.60606,1.923366866,0.7054846583918173,0.796302,0.796302,0.717009,2.0,0.212035,5.9703,0.0,0.0,5.59256,0.321978,0.0261052,0.028510834298218147,0.915623595,0.027403618881594507,0.9526187075070371,3.4757212521415326,1.95197732785117,0.7758909926919793,0,0,17.472838267229452,0.0,0.34169033723601616,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11865,NSTX,112087,ST,SN(L),0.967908,0.373745,4.48756,0.850407,0.589231,2.008755015,0.6928811733675757,0.70967,0.461567,0.70967,2.0,0.16466999999999998,5.7287099999999995,0.0,0.0,5.1384799999999995,0.31601999999999997,0.0259588,0.03248794742976232,0.799028553,0.03212710045673039,0.8080032007545151,4.395143919600733,1.5833708261453696,0.5057049869175176,0,0,20.99243764994161,0.0,0.2728939866598072,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11866,NSTX,112088,ST,SN(L),0.939796,0.388034,3.90582,0.853447,0.607921,1.866218085,0.7123125396187462,0.631627,0.452377,0.631627,2.0,0.208791,3.6823599999999996,0.0,0.0,3.37242,0.353427,0.0288385,0.038799257696843704,0.743274412,0.03801510685638407,0.7586063116683573,3.983975561148003,1.6683467596695418,0.4825283084837652,0,0,14.123223455263286,0.0,0.26073084601856233,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
11868,NSTX,112157,ST,SN(L),0.813431,0.439179,5.52652,0.857921,0.607791,1.905714657,0.7084463487896904,0.785637,0.785637,0.624879,2.0,0.169962,4.04082,0.0,0.0,3.79589,0.40887999999999997,0.0347945,0.03759410049948439,0.925530519,0.036018014970629536,0.9660304719283603,3.0473679037057813,2.215184764768391,0.7884777255883433,0,0,10.683333462526077,0.0,0.3782358768612795,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11869,NSTX,112158,ST,DN,0.8200179999999999,0.438509,5.66491,0.860838,0.605834,1.92155219,0.7037723706434892,0.801291,0.801291,0.631712,2.0,0.15935,5.98896,0.0,0.0,5.34793,0.34037799999999996,0.0281684,0.03047895954096551,0.9241917,0.029403214878826245,0.9580040861546927,3.0866773248229133,2.1906004382059496,0.7965752105938717,0,0,15.545058939497098,0.0,0.38526454118376924,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11870,NSTX,112159,ST,SN(L),0.809553,0.439163,4.41385,0.865127,0.627065,1.750372377,0.724824216560112,0.616543,0.457193,0.616543,2.0,0.291614,2.00946,0.0,0.0,1.9102199999999998,0.130307,0.0429689,0.05285008742873546,0.813033388,0.04959684485265007,0.8663635787247881,2.939726872082212,2.1578744251653137,0.6735150091378005,0,0,6.092939684114457,0.0,0.32980139377369416,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11872,NSTX,112162,ST,SN(L),0.808881,0.439123,4.67486,0.864747,0.627596,1.77759974,0.7257567820414526,0.761779,0.761779,0.656946,2.0,0.270905,3.0786499999999997,0.0,0.0,2.97024,0.195265,0.0359088,0.04034896663950765,0.889956057,0.039022832181969364,0.9201997392847304,2.93506877767548,2.197742480300346,0.7151451236715667,0,0,8.921934786389032,0.0,0.34506528838303907,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11873,NSTX,112163,ST,SN(L),0.813986,0.439134,5.56147,0.858179,0.610421,1.885322598,0.7112979926099333,0.786045,0.786045,0.680944,2.0,0.22495099999999998,3.98751,0.0,0.0,3.8857199999999996,0.470402,0.0297143,0.036908542506368804,0.805079274,0.03530071091582531,0.8417479203422806,3.036619703426604,2.2080904267766783,0.7998001259755328,0,0,10.444159929430354,0.0,0.38179327269431107,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11874,NSTX,112164,ST,SN(L),0.8102739999999999,0.439397,4.35091,0.866403,0.630414,1.744943105,0.7276221342723883,0.757166,0.757166,0.633824,2.0,0.292057,1.97636,0.0,0.0,2.03499,0.135634,0.0436675,0.05047789398286914,0.865081564,0.048934819150665256,0.8923605064433215,2.9251555600670143,2.1702422318608257,0.6704243313219452,0,0,6.017514363727925,0.0,0.32843461278846375,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11876,NSTX,112170,ST,SN(L),0.6377729999999999,0.438861,4.81817,0.855449,0.620765,1.790104889,0.72565985815636,0.75042,0.75042,0.658689,2.0,0.169985,5.812469999999999,0.0,0.0,4.3831299999999995,0.404478,0.02172,0.024641314007539723,0.881446606,0.023626823675971638,0.9192941166310532,2.341056625925163,2.7744037573704383,0.914577067350276,0,0,16.816431683003774,0.0,0.3456422925842593,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11877,NSTX,112171,ST,DN,0.63562,0.439446,3.9362,0.859379,0.640842,1.705274672,0.745703583634229,0.740395,0.740395,0.594928,2.0,0.14743399999999998,3.95606,0.0,0.0,3.46405,0.228298,0.0278304,0.026256816472465035,1.059930079,0.025661060033744573,1.0845382054912276,2.2570494339998084,2.817017241260814,0.7989717245716018,0,0,12.923617180943175,0.0,0.3061108933057458,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11878,NSTX,112172,ST,SN(L),0.632122,0.439437,3.14141,0.861137,0.647032,1.662221206,0.7513694104422409,0.736339,0.736339,0.649686,2.0,0.16829,3.0396099999999997,0.0,0.0,2.7094199999999997,0.112277,0.0214128,0.027891535382026482,0.76771711,0.028075567082641015,0.7626845056048548,2.223199952352413,2.8088840283018173,0.6536196633108571,0,0,11.710808876343485,0.0,0.2595559394825569,1,1.0,0.0,NB,HSELM,UNKNOWN,UNKNOWN,,TYPE-III
11879,NSTX,112174,ST,SN(L),1.07165,0.439092,5.96213,0.86243,0.599965,1.912778217,0.6956680542188931,0.616615,0.473349,0.616615,2.0,0.378799,4.0142999999999995,0.0,0.0,4.25815,0.550312,0.032586,0.046417775809774506,0.702015753,0.0431690889595902,0.7548456728031291,4.067911798907239,1.6355550048186003,0.6291441710646267,0,0,10.077619351712093,0.0,0.39833812529523727,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
11880,NSTX,112179,ST,SN(L),1.06974,0.43861,5.817089999999999,0.861935,0.589293,1.996145851,0.6836861248237975,0.640306,0.481081,0.640306,2.0,0.520535,3.93375,0.0,0.0,4.087759999999999,0.319278,0.0359685,0.048231269961068204,0.745750431,0.04546257748240411,0.7911671971067037,4.13874266433151,1.6487340868216602,0.5932530573295938,0,0,10.259737109656546,0.0,0.3834162569621324,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
11881,NSTX,112184,ST,SN(L),1.21359,0.438631,6.42662,0.867694,0.591361,1.978903236,0.6815317381473193,0.60086,0.489137,0.60086,2.0,0.41627899999999995,4.04303,0.0,0.0,4.21575,0.526392,0.038545,0.05555950505525742,0.69376083,0.051335501587145664,0.7508449086557989,4.678643858374589,1.441320821676073,0.5817894799157091,0,0,9.656115695112971,0.0,0.41870148698054704,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
11882,NSTX,112341,ST,SN(L),0.714433,0.439327,3.98793,0.845297,0.656735,1.606475021,0.7769281092917637,0.490863,0.490863,0.457258,2.0,0.07490789999999999,3.95172,0.0,0.00167516,3.09525,0.514568,0.0379917,0.030093437042647667,1.26245795,0.027678768100358783,1.3725936017906641,2.4761870594366155,2.520236902001154,0.7563385157878565,0,0,12.68721059405171,0.005378191698483613,0.3114727205563002,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
11883,NSTX,112344,ST,SN(L),0.812477,0.439546,4.2175,0.864597,0.63631,1.697940141,0.7359613785382092,0.613462,0.542718,0.613462,2.0,0.207365,3.9385499999999998,0.0,0.00177139,3.6906399999999997,0.601163,0.0330651,0.03251754829242841,1.016838801,0.03102376797165528,1.0657989716210414,2.904945539827597,2.1508464611696025,0.6602849300968748,0,0,12.1987329338157,0.00548646418901164,0.32286549934067965,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
11884,NSTX,112345,ST,SN(L),0.8160109999999999,0.439387,4.20832,0.842212,0.622296,1.739592554,0.7388828465991936,0.533169,0.533169,0.423873,2.0,0.17676999999999998,3.89872,0.0,0.0018518299999999998,3.66227,0.586853,0.0351736,0.03180799958562628,1.105809863,0.02999758144072226,1.1725478625503856,2.984364053511644,2.153482408940405,0.627417509458727,0,0,12.693576025768659,0.006029246750676933,0.3071411863832055,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
11885,NSTX,112347,ST,SN(L),0.812792,0.439139,4.05034,0.864576,0.634995,1.700211223,0.7344582778147901,0.589847,0.537856,0.589847,2.0,0.18235099999999999,3.8747499999999997,0.0,0.0765824,3.41405,0.5901989999999999,0.0348067,0.03375000998423203,1.031309209,0.03221465082988808,1.0804618117327869,2.9147888943936215,2.142066290234269,0.6312516765477199,0,0,12.420924290297366,0.2454930491952433,0.3119534351422438,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
11886,NSTX,112349,ST,SN(L),0.809537,0.439377,4.65597,0.871758,0.641478,1.678391698,0.7358441218778605,0.566825,0.53581,0.566825,2.0,0.232709,3.9319499999999996,0.0,0.0,3.35548,0.5431619999999999,0.0346305,0.036296419091919205,0.954102561,0.033544320981238045,1.0323804145378133,2.8722194400259817,2.1499657163568417,0.7435101060597187,0,0,11.09473661731215,0.0,0.3543977775790199,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
11887,NSTX,112354,ST,SN(L),0.813479,0.439095,4.32206,0.872024,0.642088,1.673002228,0.7363191838756731,0.590613,0.541374,0.590613,2.0,0.22611199999999998,3.92135,0.0,0.08749219999999999,3.37134,0.541971,0.0337459,0.03519281509848309,0.958886129,0.03311764525830123,1.018970392876628,2.8853154471124918,2.1347122311633946,0.6881504925996611,0,0,11.719218860439089,0.26147633860311087,0.334608479174104,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
11888,NSTX,112391,ST,SN(L),0.803547,0.43897,4.49759,0.862188,0.618319,1.80848206,0.71715101578774,0.638123,0.458907,0.638123,2.0,0.34860599999999997,2.46013,0.0,0.0,2.3531,0.455399,0.0317441,0.0463812811799395,0.684415933,0.043934319157067615,0.7225353802915003,2.960491723713732,2.1904380545539324,0.6722698511191734,0,0,7.479893189017827,0.0,0.32889908155533915,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
11889,NSTX,112392,ST,SN(L),1.01153,0.438941,5.13079,0.861238,0.60906,1.843059641,0.7071912758145833,0.59726,0.464323,0.59726,2.0,0.519803,2.44069,0.0,0.0,2.89247,0.5924929999999999,0.0377525,0.052828466936397075,0.714623983,0.04944584271908501,0.7635121159625492,3.783663807181363,1.722398930432619,0.5911197923757787,0,0,6.801516871682013,0.0,0.3588449526842706,1,1.0,0.0,NB,H,UNKNOWN,UNKNOWN,,NONE
